attendance,away_team,away_team_errors,away_team_hits,away_team_runs,boxscore_url,date,field_type,game_duration,game_type,home_team,home_team_errors,home_team_hits,home_team_runs,start_time,venue
22561.0,Cleveland Indians,3,8,4,https://www.baseball-reference.com/boxes/CHA/CHA201605250.shtml,"Wednesday, May 25, 2016",,: 3:02,"Day Game, on grass",Chicago White Sox,0,9,3,Start Time: 1:10 p.m. Local, U.S. Cellular Field
36430.0,Colorado Rockies,0,10,3,https://www.baseball-reference.com/boxes/BOS/BOS201605250.shtml,"Wednesday, May 25, 2016",,: 3:09,"Night Game, on grass",Boston Red Sox,0,13,10,Start Time: 7:11 p.m. Local, Fenway Park
12869.0,Milwaukee Brewers,0,11,3,https://www.baseball-reference.com/boxes/ATL/ATL201605250.shtml,"Wednesday, May 25, 2016",,: 4:51,"Night Game, on grass",Atlanta Braves,0,9,2,Start Time: 7:09 p.m. Local, Turner Field
33096.0,New York Mets,0,5,4,https://www.baseball-reference.com/boxes/WAS/WAS201605240.shtml,"Tuesday, May 24, 2016",,: 2:48,"Night Game, on grass",Washington Nationals,0,11,7,Start Time: 7:06 p.m. Local, Nationals Park
26125.0,Los Angeles Angels of Anaheim,0,7,1,https://www.baseball-reference.com/boxes/TEX/TEX201605240.shtml,"Tuesday, May 24, 2016",,: 2:47,"Night Game, on grass",Texas Rangers,0,7,4,Start Time: 7:08 p.m. Local, Globe Life Park in Arlington
44588.0,Chicago Cubs,1,15,12,https://www.baseball-reference.com/boxes/SLN/SLN201605240.shtml,"Tuesday, May 24, 2016",,: 3:10,"Night Game, on grass",St. Louis Cardinals,2,7,3,Start Time: 6:11 p.m. Local, Busch Stadium III
41772.0,San Diego Padres,1,9,2,https://www.baseball-reference.com/boxes/SFN/SFN201605240.shtml,"Tuesday, May 24, 2016",,: 2:51,"Night Game, on grass",San Francisco Giants,1,9,8,Start Time: 7:15 p.m. Local, AT&T Park
17471.0,Oakland Athletics,0,9,5,https://www.baseball-reference.com/boxes/SEA/SEA201605240.shtml,"Tuesday, May 24, 2016",,: 3:12,"Night Game, on grass",Seattle Mariners,0,11,6,Start Time: 7:10 p.m. Local, Safeco Field
18415.0,Arizona Diamondbacks,2,6,1,https://www.baseball-reference.com/boxes/PIT/PIT201605240.shtml,"Tuesday, May 24, 2016",,: 3:23,"Night Game, on grass",Pittsburgh Pirates,0,17,12,Start Time: 7:08 p.m. Local, PNC Park
35174.0,Toronto Blue Jays,0,2,0,https://www.baseball-reference.com/boxes/NYA/NYA201605240.shtml,"Tuesday, May 24, 2016",,: 2:40,"Night Game, on grass",New York Yankees,0,8,6,Start Time: 7:08 p.m. Local, Yankee Stadium III
23541.0,Kansas City Royals,1,13,7,https://www.baseball-reference.com/boxes/MIN/MIN201605240.shtml,"Tuesday, May 24, 2016",,: 3:07,"Night Game, on grass",Minnesota Twins,2,7,4,Start Time: 7:11 p.m. Local, Target Field
23709.0,Tampa Bay Rays,2,9,4,https://www.baseball-reference.com/boxes/MIA/MIA201605240.shtml,"Tuesday, May 24, 2016",,: 3:21,"Day Game, on grass",Miami Marlins,1,8,3,Start Time: 12:11 p.m. Local, Marlins Park
42278.0,Cincinnati Reds,3,3,2,https://www.baseball-reference.com/boxes/LAN/LAN201605240.shtml,"Tuesday, May 24, 2016",,: 3:08,"Night Game, on grass",Los Angeles Dodgers,0,11,8,Start Time: 7:10 p.m. Local, Dodger Stadium
24783.0,Baltimore Orioles,0,8,2,https://www.baseball-reference.com/boxes/HOU/HOU201605240.shtml,"Tuesday, May 24, 2016",,: 4:14,"Night Game, on grass",Houston Astros,1,8,3,Start Time: 7:12 p.m. Local, Minute Maid Park
26531.0,Philadelphia Phillies,0,5,1,https://www.baseball-reference.com/boxes/DET/DET201605240.shtml,"Tuesday, May 24, 2016",,: 2:38,"Night Game, on grass",Detroit Tigers,0,7,3,Start Time: 7:10 p.m. Local, Comerica Park
21550.0,Cleveland Indians,0,10,6,https://www.baseball-reference.com/boxes/CHA/CHA201605240.shtml,"Tuesday, May 24, 2016",,: 2:51,"Night Game, on grass",Chicago White Sox,0,6,2,Start Time: 7:10 p.m. Local, U.S. Cellular Field
36123.0,Colorado Rockies,1,6,3,https://www.baseball-reference.com/boxes/BOS/BOS201605240.shtml,"Tuesday, May 24, 2016",,: 2:55,"Night Game, on grass",Boston Red Sox,0,12,8,Start Time: 7:10 p.m. Local, Fenway Park
15185.0,Milwaukee Brewers,1,4,2,https://www.baseball-reference.com/boxes/ATL/ATL201605240.shtml,"Tuesday, May 24, 2016",,: 3:08,"Night Game, on grass",Atlanta Braves,0,5,1,Start Time: 7:10 p.m. Local, Turner Field
31264.0,New York Mets,0,11,7,https://www.baseball-reference.com/boxes/WAS/WAS201605230.shtml,"Monday, May 23, 2016",,: 2:33,"Night Game, on grass",Washington Nationals,0,6,1,Start Time: 8:12 p.m. Local, Nationals Park
25298.0,Los Angeles Angels of Anaheim,1,9,2,https://www.baseball-reference.com/boxes/TEX/TEX201605230.shtml,"Monday, May 23, 2016",,: 2:56,"Night Game, on grass",Texas Rangers,0,7,0,Start Time: 7:07 p.m. Local, Globe Life Park in Arlington
45008.0,Chicago Cubs,1,9,3,https://www.baseball-reference.com/boxes/SLN/SLN201605230.shtml,"Monday, May 23, 2016",,: 2:48,"Night Game, on grass",St. Louis Cardinals,0,5,4,Start Time: 7:16 p.m. Local, Busch Stadium III
42099.0,San Diego Padres,1,2,0,https://www.baseball-reference.com/boxes/SFN/SFN201605230.shtml,"Monday, May 23, 2016",,: 2:37,"Night Game, on grass",San Francisco Giants,0,5,1,Start Time: 7:14 p.m. Local, AT&T Park
16370.0,Oakland Athletics,0,7,5,https://www.baseball-reference.com/boxes/SEA/SEA201605230.shtml,"Monday, May 23, 2016",,: 2:40,"Night Game, on grass",Seattle Mariners,2,9,0,Start Time: 7:10 p.m. Local, Safeco Field
34529.0,Colorado Rockies,1,7,3,https://www.baseball-reference.com/boxes/PIT/PIT201605230.shtml,"Monday, May 23, 2016",,: 3:10,"Day Game, on grass",Pittsburgh Pirates,0,7,6,Start Time: 12:37 p.m. Local, PNC Park
17886.0,Kansas City Royals,1,17,10,https://www.baseball-reference.com/boxes/MIN/MIN201605230.shtml,"Monday, May 23, 2016",,: 3:29,"Night Game, on grass",Minnesota Twins,1,12,4,Start Time: 7:11 p.m. Local, Target Field
17969.0,Tampa Bay Rays,0,12,6,https://www.baseball-reference.com/boxes/MIA/MIA201605230.shtml,"Monday, May 23, 2016",,: 3:11,"Night Game, on grass",Miami Marlins,0,14,7,Start Time: 7:13 p.m. Local, Marlins Park
42519.0,Cincinnati Reds,3,2,0,https://www.baseball-reference.com/boxes/LAN/LAN201605230.shtml,"Monday, May 23, 2016",,: 2:11,"Night Game, on grass",Los Angeles Dodgers,0,5,1,Start Time: 7:10 p.m. Local, Dodger Stadium
26400.0,Philadelphia Phillies,1,12,4,https://www.baseball-reference.com/boxes/DET/DET201605230.shtml,"Monday, May 23, 2016",,: 3:10,"Night Game, on grass",Detroit Tigers,1,12,5,Start Time: 7:10 p.m. Local, Comerica Park
18323.0,Cleveland Indians,1,7,5,https://www.baseball-reference.com/boxes/CHA/CHA201605232.shtml,"Monday, May 23, 2016",,: 2:40,"Night Game, on grass",Chicago White Sox,0,6,1,Start Time: 8:00 p.m. Local, U.S. Cellular Field
43829.0,Arizona Diamondbacks,0,13,7,https://www.baseball-reference.com/boxes/SLN/SLN201605220.shtml,"Sunday, May 22, 2016",,: 2:44,"Day Game, on grass",St. Louis Cardinals,1,6,2,Start Time: 1:16 p.m. Local, Busch Stadium III
41359.0,Chicago Cubs,0,3,0,https://www.baseball-reference.com/boxes/SFN/SFN201605220.shtml,"Sunday, May 22, 2016",,: 2:33,"Night Game, on grass",San Francisco Giants,0,4,1,Start Time: 5:08 p.m. Local, AT&T Park
43100.0,Los Angeles Dodgers,1,16,9,https://www.baseball-reference.com/boxes/SDN/SDN201605220.shtml,"Sunday, May 22, 2016",,: 5:47,"Day Game, on grass",San Diego Padres,0,9,5,Start Time: 1:43 p.m. Local, Petco Park
23367.0,Atlanta Braves,0,6,0,https://www.baseball-reference.com/boxes/PHI/PHI201605220.shtml,"Sunday, May 22, 2016",,: 2:35,"Day Game, on grass",Philadelphia Phillies,0,13,5,Start Time: 1:38 p.m. Local, Citizens Bank Park
25237.0,New York Yankees,2,10,5,https://www.baseball-reference.com/boxes/OAK/OAK201605220.shtml,"Sunday, May 22, 2016",,: 2:55,"Day Game, on grass",Oakland Athletics,1,6,4,Start Time: 1:07 p.m. Local, Oakland-Alameda County Coliseum
40173.0,Milwaukee Brewers,0,8,1,https://www.baseball-reference.com/boxes/NYN/NYN201605220.shtml,"Sunday, May 22, 2016",,: 2:59,"Day Game, on grass",New York Mets,1,6,3,Start Time: 1:12 p.m. Local, Citi Field
33421.0,Toronto Blue Jays,0,9,3,https://www.baseball-reference.com/boxes/MIN/MIN201605220.shtml,"Sunday, May 22, 2016",,: 2:29,"Day Game, on grass",Minnesota Twins,1,3,1,Start Time: 1:13 p.m. Local, Target Field
24308.0,Washington Nationals,0,10,8,https://www.baseball-reference.com/boxes/MIA/MIA201605220.shtml,"Sunday, May 22, 2016",,: 2:56,"Day Game, on grass",Miami Marlins,1,6,2,Start Time: 1:12 p.m. Local, Marlins Park
35035.0,Texas Rangers,1,13,9,https://www.baseball-reference.com/boxes/HOU/HOU201605220.shtml,"Sunday, May 22, 2016",,: 2:36,"Day Game, on grass",Houston Astros,0,5,2,Start Time: 1:11 p.m. Local, Minute Maid Park
34758.0,Tampa Bay Rays,0,10,4,https://www.baseball-reference.com/boxes/DET/DET201605220.shtml,"Sunday, May 22, 2016",,: 3:03,"Day Game, on grass",Detroit Tigers,0,13,9,Start Time: 1:10 p.m. Local, Comerica Park
24123.0,Seattle Mariners,0,12,5,https://www.baseball-reference.com/boxes/CIN/CIN201605220.shtml,"Sunday, May 22, 2016",,: 2:59,"Day Game, on grass",Cincinnati Reds,2,8,4,Start Time: 1:10 p.m. Local, Great American Ball Park
34526.0,Kansas City Royals,0,8,2,https://www.baseball-reference.com/boxes/CHA/CHA201605220.shtml,"Sunday, May 22, 2016",,: 2:46,"Day Game, on grass",Chicago White Sox,0,7,3,Start Time: 1:10 p.m. Local, U.S. Cellular Field
36021.0,Cleveland Indians,0,6,2,https://www.baseball-reference.com/boxes/BOS/BOS201605220.shtml,"Sunday, May 22, 2016",,: 3:23,"Day Game, on grass",Boston Red Sox,0,12,5,Start Time: 1:35 p.m. Local, Fenway Park
45117.0,Arizona Diamondbacks,1,8,2,https://www.baseball-reference.com/boxes/SLN/SLN201605210.shtml,"Saturday, May 21, 2016",,: 2:53,"Day Game, on grass",St. Louis Cardinals,1,10,6,Start Time: 3:05 p.m. Local, Busch Stadium III
41507.0,Chicago Cubs,0,10,3,https://www.baseball-reference.com/boxes/SFN/SFN201605210.shtml,"Saturday, May 21, 2016",,: 3:17,"Day Game, on grass",San Francisco Giants,0,9,5,Start Time: 4:15 p.m. Local, AT&T Park
40221.0,Los Angeles Dodgers,1,4,2,https://www.baseball-reference.com/boxes/SDN/SDN201605210.shtml,"Saturday, May 21, 2016",,: 3:39,"Night Game, on grass",San Diego Padres,0,5,3,Start Time: 7:12 p.m. Local, Petco Park
31352.0,Colorado Rockies,1,6,5,https://www.baseball-reference.com/boxes/PIT/PIT201605210.shtml,"Saturday, May 21, 2016",,: 3:02,"Night Game, on grass",Pittsburgh Pirates,3,9,1,Start Time: 5:01 p.m. Local, PNC Park
20196.0,Atlanta Braves,0,6,2,https://www.baseball-reference.com/boxes/PHI/PHI201605210.shtml,"Saturday, May 21, 2016",,: 2:56,"Day Game, on grass",Philadelphia Phillies,0,2,0,Start Time: 3:07 p.m. Local, Citizens Bank Park
26356.0,New York Yankees,0,8,5,https://www.baseball-reference.com/boxes/OAK/OAK201605210.shtml,"Saturday, May 21, 2016",,: 2:46,"Day Game, on grass",Oakland Athletics,1,6,1,Start Time: 1:07 p.m. Local, Oakland-Alameda County Coliseum
39688.0,Milwaukee Brewers,0,7,4,https://www.baseball-reference.com/boxes/NYN/NYN201605210.shtml,"Saturday, May 21, 2016",,: 3:09,"Day Game, on grass",New York Mets,0,9,5,Start Time: 4:11 p.m. Local, Citi Field
30460.0,Toronto Blue Jays,0,6,3,https://www.baseball-reference.com/boxes/MIN/MIN201605210.shtml,"Saturday, May 21, 2016",,: 2:19,"Day Game, on grass",Minnesota Twins,0,4,5,Start Time: 1:10 p.m. Local, Target Field
25839.0,Washington Nationals,1,8,2,https://www.baseball-reference.com/boxes/MIA/MIA201605210.shtml,"Saturday, May 21, 2016",,: 3:13,"Night Game, on grass",Miami Marlins,0,10,3,Start Time: 7:15 p.m. Local, Marlins Park
35040.0,Texas Rangers,0,6,2,https://www.baseball-reference.com/boxes/HOU/HOU201605210.shtml,"Saturday, May 21, 2016",,: 2:41,"Night Game, on grass",Houston Astros,0,3,1,Start Time: 6:15 p.m. Local, Minute Maid Park
32316.0,Tampa Bay Rays,0,6,4,https://www.baseball-reference.com/boxes/DET/DET201605210.shtml,"Saturday, May 21, 2016",,: 2:58,"Day Game, on grass",Detroit Tigers,0,8,5,Start Time: 4:10 p.m. Local, Comerica Park
38200.0,Seattle Mariners,0,6,4,https://www.baseball-reference.com/boxes/CIN/CIN201605210.shtml,"Saturday, May 21, 2016",,: 2:52,"Day Game, on grass",Cincinnati Reds,1,4,0,Start Time: 4:12 p.m. Local, Great American Ball Park
27631.0,Kansas City Royals,1,8,2,https://www.baseball-reference.com/boxes/CHA/CHA201605210.shtml,"Saturday, May 21, 2016",,: 3:05,"Day Game, on grass",Chicago White Sox,0,7,1,Start Time: 1:11 p.m. Local, U.S. Cellular Field
37254.0,Cleveland Indians,0,2,1,https://www.baseball-reference.com/boxes/BOS/BOS201605210.shtml,"Saturday, May 21, 2016",,: 3:17,"Day Game, on grass",Boston Red Sox,2,13,9,Start Time: 4:06 p.m. Local, Fenway Park
40137.0,Baltimore Orioles,0,5,3,https://www.baseball-reference.com/boxes/ANA/ANA201605210.shtml,"Saturday, May 21, 2016",,: 3:08,"Night Game, on grass",Los Angeles Angels of Anaheim,0,9,1,Start Time: 7:08 p.m. Local, Angel Stadium of Anaheim
43301.0,Arizona Diamondbacks,2,15,11,https://www.baseball-reference.com/boxes/SLN/SLN201605200.shtml,"Friday, May 20, 2016",,: 3:46,"Night Game, on grass",St. Louis Cardinals,1,11,7,Start Time: 7:15 p.m. Local, Busch Stadium III
41750.0,Chicago Cubs,0,11,8,https://www.baseball-reference.com/boxes/SFN/SFN201605200.shtml,"Friday, May 20, 2016",,: 3:11,"Night Game, on grass",San Francisco Giants,0,6,1,Start Time: 7:16 p.m. Local, AT&T Park
31836.0,Los Angeles Dodgers,0,11,6,https://www.baseball-reference.com/boxes/SDN/SDN201605200.shtml,"Friday, May 20, 2016",,: 3:25,"Night Game, on grass",San Diego Padres,0,7,7,Start Time: 7:42 p.m. Local, Petco Park
23428.0,Colorado Rockies,1,12,1,https://www.baseball-reference.com/boxes/PIT/PIT201605200.shtml,"Friday, May 20, 2016",,: 2:33,"Night Game, on grass",Pittsburgh Pirates,0,8,2,Start Time: 7:07 p.m. Local, PNC Park
26417.0,San Francisco Giants,0,9,3,https://www.baseball-reference.com/boxes/SDN/SDN201605190.shtml,"Thursday, May 19, 2016",,: 2:56,"Night Game, on grass",San Diego Padres,1,4,1,Start Time: 6:11 p.m. Local, Petco Park
23074.0,Atlanta Braves,0,7,2,https://www.baseball-reference.com/boxes/PIT/PIT201605190.shtml,"Thursday, May 19, 2016",,: 2:56,"Night Game, on grass",Pittsburgh Pirates,0,11,8,Start Time: 7:07 p.m. Local, PNC Park
17456.0,New York Yankees,0,10,4,https://www.baseball-reference.com/boxes/OAK/OAK201605190.shtml,"Thursday, May 19, 2016",,: 2:39,"Night Game, on grass",Oakland Athletics,1,6,1,Start Time: 7:07 p.m. Local, Oakland-Alameda County Coliseum
39494.0,Washington Nationals,0,11,9,https://www.baseball-reference.com/boxes/NYN/NYN201605190.shtml,"Thursday, May 19, 2016",,: 3:12,"Night Game, on grass",New York Mets,1,6,1,Start Time: 7:11 p.m. Local, Citi Field
25435.0,Toronto Blue Jays,1,9,3,https://www.baseball-reference.com/boxes/MIN/MIN201605190.shtml,"Thursday, May 19, 2016",,: 3:07,"Night Game, on grass",Minnesota Twins,0,4,2,Start Time: 7:11 p.m. Local, Target Field
38781.0,Chicago Cubs,1,6,3,https://www.baseball-reference.com/boxes/MIL/MIL201605190.shtml,"Thursday, May 19, 2016",,: 2:58,"Day Game, on grass",Milwaukee Brewers,0,8,5,Start Time: 12:42 p.m. Local, Miller Park
21173.0,Cleveland Indians,1,10,7,https://www.baseball-reference.com/boxes/CIN/CIN201605190.shtml,"Thursday, May 19, 2016",,: 2:48,"Night Game, on grass",Cincinnati Reds,2,5,2,Start Time: 7:11 p.m. Local, Great American Ball Park
20096.0,Houston Astros,0,4,1,https://www.baseball-reference.com/boxes/CHA/CHA201605190.shtml,"Thursday, May 19, 2016",,: 2:11,"Night Game, on grass",Chicago White Sox,0,5,2,Start Time: 7:10 p.m. Local, U.S. Cellular Field
35012.0,Seattle Mariners,0,9,7,https://www.baseball-reference.com/boxes/BAL/BAL201605190.shtml,"Thursday, May 19, 2016",,: 3:01,"Day Game, on grass",Baltimore Orioles,1,6,2,Start Time: 12:38 p.m. Local, Oriole Park at Camden Yards
45007.0,Los Angeles Dodgers,0,6,4,https://www.baseball-reference.com/boxes/ANA/ANA201605190.shtml,"Thursday, May 19, 2016",,: 3:06,"Night Game, on grass",Los Angeles Angels of Anaheim,0,11,7,Start Time: 7:07 p.m. Local, Angel Stadium of Anaheim
29078.0,Tampa Bay Rays,0,10,6,https://www.baseball-reference.com/boxes/TOR/TOR201605180.shtml,"Wednesday, May 18, 2016",,: 2:48,"Night Game, on turf",Toronto Blue Jays,1,4,3,Start Time: 7:08 p.m. Local, Rogers Centre
42618.0,Colorado Rockies,1,6,0,https://www.baseball-reference.com/boxes/SLN/SLN201605180.shtml,"Wednesday, May 18, 2016",,: 2:54,"Night Game, on grass",St. Louis Cardinals,1,7,2,Start Time: 7:16 p.m. Local, Busch Stadium III
23518.0,San Francisco Giants,0,4,2,https://www.baseball-reference.com/boxes/SDN/SDN201605180.shtml,"Wednesday, May 18, 2016",,: 2:33,"Night Game, on grass",San Diego Padres,1,4,1,Start Time: 7:11 p.m. Local, Petco Park
18201.0,Atlanta Braves,0,10,3,https://www.baseball-reference.com/boxes/PIT/PIT201605180.shtml,"Wednesday, May 18, 2016",,: 2:38,"Night Game, on grass",Pittsburgh Pirates,0,6,1,Start Time: 7:09 p.m. Local, PNC Park
29579.0,Miami Marlins,1,6,2,https://www.baseball-reference.com/boxes/PHI/PHI201605180.shtml,"Wednesday, May 18, 2016",,: 2:29,"Day Game, on grass",Philadelphia Phillies,0,8,4,Start Time: 1:08 p.m. Local, Citizens Bank Park
14323.0,Texas Rangers,0,4,1,https://www.baseball-reference.com/boxes/OAK/OAK201605180.shtml,"Wednesday, May 18, 2016",,: 2:31,"Day Game, on grass",Oakland Athletics,0,12,8,Start Time: 12:37 p.m. Local, Oakland-Alameda County Coliseum
30100.0,Washington Nationals,0,8,7,https://www.baseball-reference.com/boxes/NYN/NYN201605180.shtml,"Wednesday, May 18, 2016",,: 3:42,"Night Game, on grass",New York Mets,0,6,1,Start Time: 7:10 p.m. Local, Citi Field
31212.0,Chicago Cubs,1,10,2,https://www.baseball-reference.com/boxes/MIL/MIL201605180.shtml,"Wednesday, May 18, 2016",,: 5:00,"Night Game, on grass",Milwaukee Brewers,1,6,1,Start Time: 7:10 p.m. Local, Miller Park
23739.0,Boston Red Sox,0,10,5,https://www.baseball-reference.com/boxes/KCA/KCA201605182.shtml,"Wednesday, May 18, 2016",,: 3:06,"Night Game, on grass",Kansas City Royals,0,6,2,Start Time: 7:15 p.m. Local, Kauffman Stadium
33613.0,Boston Red Sox,0,9,2,https://www.baseball-reference.com/boxes/KCA/KCA201605181.shtml,"Wednesday, May 18, 2016",,: 2:23,"Day Game, on grass",Kansas City Royals,0,5,3,Start Time: 1:16 p.m. Local, Kauffman Stadium
29035.0,Minnesota Twins,3,7,3,https://www.baseball-reference.com/boxes/DET/DET201605180.shtml,"Wednesday, May 18, 2016",,: 2:57,"Day Game, on grass",Detroit Tigers,0,13,6,Start Time: 1:10 p.m. Local, Comerica Park
22815.0,Cleveland Indians,0,10,8,https://www.baseball-reference.com/boxes/CIN/CIN201605180.shtml,"Wednesday, May 18, 2016",,: 4:21,"Night Game, on grass",Cincinnati Reds,2,10,7,Start Time: 7:11 p.m. Local, Great American Ball Park
14936.0,Houston Astros,0,13,5,https://www.baseball-reference.com/boxes/CHA/CHA201605180.shtml,"Wednesday, May 18, 2016",,: 2:57,"Night Game, on grass",Chicago White Sox,0,10,3,Start Time: 7:11 p.m. Local, U.S. Cellular Field
21167.0,Seattle Mariners,1,7,2,https://www.baseball-reference.com/boxes/BAL/BAL201605180.shtml,"Wednesday, May 18, 2016",,: 2:59,"Night Game, on grass",Baltimore Orioles,0,8,5,Start Time: 7:07 p.m. Local, Oriole Park at Camden Yards
32191.0,New York Yankees,0,11,4,https://www.baseball-reference.com/boxes/ARI/ARI201605180.shtml,"Wednesday, May 18, 2016",,: 3:12,"Night Game, on grass",Arizona Diamondbacks,0,2,2,Start Time: 6:40 p.m. Local, Chase Field
44006.0,Los Angeles Dodgers,2,8,1,https://www.baseball-reference.com/boxes/ANA/ANA201605180.shtml,"Wednesday, May 18, 2016",,: 3:12,"Night Game, on grass",Los Angeles Angels of Anaheim,0,12,8,Start Time: 7:07 p.m. Local, Angel Stadium of Anaheim
27321.0,Tampa Bay Rays,0,17,12,https://www.baseball-reference.com/boxes/TOR/TOR201605170.shtml,"Tuesday, May 17, 2016",,: 2:43,"Night Game, on turf",Toronto Blue Jays,2,5,2,Start Time: 7:07 p.m. Local, Rogers Centre
41109.0,Colorado Rockies,0,7,3,https://www.baseball-reference.com/boxes/SLN/SLN201605170.shtml,"Tuesday, May 17, 2016",,: 2:44,"Night Game, on grass",St. Louis Cardinals,1,6,1,Start Time: 7:15 p.m. Local, Busch Stadium III
24433.0,San Francisco Giants,1,10,5,https://www.baseball-reference.com/boxes/SDN/SDN201605170.shtml,"Tuesday, May 17, 2016",,: 2:47,"Night Game, on grass",San Diego Padres,1,5,1,Start Time: 7:11 p.m. Local, Petco Park
19400.0,Atlanta Braves,3,15,9,https://www.baseball-reference.com/boxes/PIT/PIT201605170.shtml,"Tuesday, May 17, 2016",,: 3:36,"Night Game, on grass",Pittsburgh Pirates,1,21,12,Start Time: 7:09 p.m. Local, PNC Park
18140.0,Miami Marlins,1,8,1,https://www.baseball-reference.com/boxes/PHI/PHI201605170.shtml,"Tuesday, May 17, 2016",,: 2:53,"Night Game, on grass",Philadelphia Phillies,0,6,3,Start Time: 7:08 p.m. Local, Citizens Bank Park
12718.0,Texas Rangers,0,15,5,https://www.baseball-reference.com/boxes/OAK/OAK201605170.shtml,"Tuesday, May 17, 2016",,: 2:45,"Night Game, on grass",Oakland Athletics,2,12,8,Start Time: 7:07 p.m. Local, Oakland-Alameda County Coliseum
36701.0,Washington Nationals,0,5,0,https://www.baseball-reference.com/boxes/NYN/NYN201605170.shtml,"Tuesday, May 17, 2016",,: 2:32,"Night Game, on grass",New York Mets,0,4,2,Start Time: 7:10 p.m. Local, Citi Field
