attendance,away_team,away_team_errors,away_team_hits,away_team_runs,date,game_duration,game_type,home_team,home_team_errors,home_team_hits,home_team_runs,start_time,venue,week_day,year,fiedl_type
39985.0,Chicago White Sox,0,10,5,July 20, 312,Day Game,Seattle Mariners,0,9,6, 12:42pm, Safeco Field,Wednesday,2016,on grass
36717.0,Milwaukee Brewers,1,12,9,July 20, 343,Night Game,Pittsburgh Pirates,0,11,5, 7:06pm, PNC Park,Wednesday,2016,on grass
20654.0,Miami Marlins,0,5,1,July 20, 237,Night Game,Philadelphia Phillies,1,12,4, 7:09pm, Citizens Bank Park,Wednesday,2016,on grass
20231.0,Houston Astros,1,10,7,July 20, 306,Day Game,Oakland Athletics,1,4,0, 12:37pm, Oakland-Alameda County Coliseum,Wednesday,2016,on grass
35681.0,Baltimore Orioles,0,5,0,July 20, 240,Night Game,New York Yankees,1,6,5, 7:07pm, Yankee Stadium III,Wednesday,2016,on grass
33455.0,Cleveland Indians,0,10,11,July 20, 316,Day Game,Kansas City Royals,0,7,4, 1:16pm, Kauffman Stadium,Wednesday,2016,on grass
35020.0,Minnesota Twins,0,4,4,July 20, 305,Day Game,Detroit Tigers,1,9,1, 1:10pm, Comerica Park,Wednesday,2016,on grass
31456.0,Tampa Bay Rays,1,16,11,July 20, 327,Day Game,Colorado Rockies,1,8,3, 1:11pm, Coors Field,Wednesday,2016,on grass
22091.0,Atlanta Braves,0,9,3,July 20, 233,Day Game,Cincinnati Reds,0,12,6, 12:37pm, Great American Ball Park,Wednesday,2016,on grass
41210.0,New York Mets,0,9,2,July 20, 249,Day Game,Chicago Cubs,0,11,6, 1:21pm, Wrigley Field,Wednesday,2016,on grass
38201.0,San Francisco Giants,0,15,7,July 20, 346,Night Game,Boston Red Sox,0,16,11, 7:10pm, Fenway Park,Wednesday,2016,on grass
20076.0,Toronto Blue Jays,1,13,10,July 20, 252,Day Game,Arizona Diamondbacks,3,11,4, 12:40pm, Chase Field,Wednesday,2016,on grass
37095.0,Texas Rangers,1,10,4,July 20, 252,Night Game,Los Angeles Angels of Anaheim,1,12,7, 7:08pm, Angel Stadium of Anaheim,Wednesday,2016,on grass
38747.0,Los Angeles Dodgers,0,13,8,July 19, 314,Night Game,Washington Nationals,2,7,4, 7:06pm, Nationals Park,Tuesday,2016,on grass
24851.0,Chicago White Sox,1,10,6,July 19, 300,Night Game,Seattle Mariners,0,6,1, 7:10pm, Safeco Field,Tuesday,2016,on grass
27106.0,Milwaukee Brewers,3,7,2,July 19, 249,Night Game,Pittsburgh Pirates,1,5,3, 7:07pm, PNC Park,Tuesday,2016,on grass
18347.0,Miami Marlins,1,7,2,July 19, 326,Night Game,Philadelphia Phillies,0,5,1, 7:07pm, Citizens Bank Park,Tuesday,2016,on grass
15143.0,Houston Astros,1,10,3,July 19, 341,Night Game,Oakland Athletics,1,11,4, 7:07pm, Oakland-Alameda County Coliseum,Tuesday,2016,on grass
31192.0,Baltimore Orioles,1,4,1,July 19, 251,Night Game,New York Yankees,0,7,7, 7:09pm, Yankee Stadium III,Tuesday,2016,on grass
32030.0,Minnesota Twins,1,10,6,July 19, 255,Night Game,Detroit Tigers,0,6,2, 7:10pm, Comerica Park,Tuesday,2016,on grass
33061.0,Tampa Bay Rays,1,13,10,July 19, 254,Night Game,Colorado Rockies,0,4,1, 8:41pm, Coors Field,Tuesday,2016,on grass
23080.0,Atlanta Braves,1,10,5,July 19, 338,Night Game,Cincinnati Reds,2,12,4, 7:11pm, Great American Ball Park,Tuesday,2016,on grass
41456.0,New York Mets,1,8,2,July 19, 304,Night Game,Chicago Cubs,0,9,1, 6:10pm, Wrigley Field,Tuesday,2016,on grass
38082.0,San Francisco Giants,1,5,0,July 19, 242,Night Game,Boston Red Sox,0,4,4, 7:11pm, Fenway Park,Tuesday,2016,on grass
26626.0,Toronto Blue Jays,0,8,5,July 19, 258,Night Game,Arizona Diamondbacks,2,6,1, 6:40pm, Chase Field,Tuesday,2016,on grass
36368.0,Texas Rangers,0,13,6,July 19, 301,Night Game,Los Angeles Angels of Anaheim,1,10,8, 7:08pm, Angel Stadium of Anaheim,Tuesday,2016,on grass
40137.0,San Diego Padres,1,7,2,July 18, 255,Night Game,St. Louis Cardinals,2,13,10, 7:15pm, Busch Stadium III,Monday,2016,on grass
20598.0,Chicago White Sox,0,11,3,July 18, 221,Night Game,Seattle Mariners,1,4,4, 7:11pm, Safeco Field,Monday,2016,on grass
19115.0,Miami Marlins,0,6,3,July 18, 305,Night Game,Philadelphia Phillies,0,4,2, 7:09pm, Citizens Bank Park,Monday,2016,on grass
10651.0,Houston Astros,0,10,4,July 18, 306,Night Game,Oakland Athletics,2,11,7, 7:07pm, Oakland-Alameda County Coliseum,Monday,2016,on grass
31102.0,Baltimore Orioles,0,5,1,July 18, 257,Night Game,New York Yankees,1,7,2, 7:08pm, Yankee Stadium III,Monday,2016,on grass
38042.0,Cleveland Indians,0,7,3,July 18, 251,Night Game,Kansas City Royals,0,10,7, 7:16pm, Kauffman Stadium,Monday,2016,on grass
29290.0,Minnesota Twins,0,3,0,July 18, 226,Night Game,Detroit Tigers,0,3,1, 7:10pm, Comerica Park,Monday,2016,on grass
30601.0,Tampa Bay Rays,1,6,4,July 18, 312,Night Game,Colorado Rockies,0,12,7, 7:12pm, Coors Field,Monday,2016,on grass
21989.0,Atlanta Braves,1,9,2,July 18, 311,Night Game,Cincinnati Reds,0,12,8, 7:11pm, Great American Ball Park,Monday,2016,on grass
41353.0,New York Mets,1,6,1,July 18, 256,Night Game,Chicago Cubs,0,10,5, 6:10pm, Wrigley Field,Monday,2016,on grass
36020.0,Texas Rangers,1,8,5,July 18, 303,Night Game,Los Angeles Angels of Anaheim,1,9,9, 7:08pm, Angel Stadium of Anaheim,Monday,2016,on grass
32775.0,Pittsburgh Pirates,0,12,2,July 17, 548,Day Game,Washington Nationals,0,8,1, 1:35pm, Nationals Park,Sunday,2016,on grass
16161.0,Baltimore Orioles,0,8,2,July 17, 232,Day Game,Tampa Bay Rays,0,6,5, 1:10pm, Tropicana Field,Sunday,2016,on turf
43046.0,Miami Marlins,1,13,6,July 17, 303,Day Game,St. Louis Cardinals,0,4,3, 1:14pm, Busch Stadium III,Sunday,2016,on grass
27322.0,Houston Astros,0,11,8,July 17, 255,Day Game,Seattle Mariners,3,7,1, 1:11pm, Safeco Field,Sunday,2016,on grass
35784.0,San Francisco Giants,1,2,3,July 17, 325,Day Game,San Diego Padres,2,10,5, 1:43pm, Petco Park,Sunday,2016,on grass
30894.0,New York Mets,0,8,5,July 17, 221,Day Game,Philadelphia Phillies,1,1,0, 1:38pm, Citizens Bank Park,Sunday,2016,on grass
21626.0,Toronto Blue Jays,0,10,5,July 17, 312,Day Game,Oakland Athletics,1,8,3, 1:06pm, Oakland-Alameda County Coliseum,Sunday,2016,on grass
42884.0,Boston Red Sox,1,3,1,July 17, 257,Night Game,New York Yankees,1,11,3, 8:08pm, Yankee Stadium III,Sunday,2016,on grass
25692.0,Cleveland Indians,0,13,6,July 17, 246,Day Game,Minnesota Twins,0,6,1, 1:40pm, Target Field,Sunday,2016,on grass
37363.0,Kansas City Royals,1,6,2,July 17, 222,Day Game,Detroit Tigers,0,11,4, 1:10pm, Comerica Park,Sunday,2016,on grass
23085.0,Milwaukee Brewers,0,4,0,July 17, 234,Day Game,Cincinnati Reds,1,4,1, 1:10pm, Great American Ball Park,Sunday,2016,on grass
41213.0,Texas Rangers,1,6,4,July 17, 217,Day Game,Chicago Cubs,0,4,1, 1:21pm, Wrigley Field,Sunday,2016,on grass
18873.0,Colorado Rockies,0,4,0,July 17, 322,Day Game,Atlanta Braves,0,7,1, 1:38pm, Turner Field,Sunday,2016,on grass
29459.0,Los Angeles Dodgers,0,11,5,July 17, 314,Day Game,Arizona Diamondbacks,0,9,6, 1:11pm, Chase Field,Sunday,2016,on grass
36834.0,Chicago White Sox,0,7,1,July 17, 240,Day Game,Los Angeles Angels of Anaheim,0,10,8, 12:39pm, Angel Stadium of Anaheim,Sunday,2016,on grass
28393.0,Colorado Rockies,0,8,4,July 16, 302,Night Game,Atlanta Braves,2,7,3, 7:10pm, Turner Field,Saturday,2016,on grass
38899.0,Los Angeles Dodgers,0,10,1,July 16, 431,Night Game,Arizona Diamondbacks,0,8,2, 5:11pm, Chase Field,Saturday,2016,on grass
39620.0,Chicago White Sox,1,6,0,July 16, 220,Night Game,Los Angeles Angels of Anaheim,0,2,1, 6:09pm, Angel Stadium of Anaheim,Saturday,2016,on grass
36982.0,Pittsburgh Pirates,1,4,1,July 15, 243,Night Game,Washington Nationals,0,7,5, 7:06pm, Nationals Park,Friday,2016,on grass
17672.0,Baltimore Orioles,0,7,4,July 15, 300,Night Game,Tampa Bay Rays,0,9,3, 7:10pm, Tropicana Field,Friday,2016,on turf
42034.0,Miami Marlins,0,13,7,July 15, 324,Night Game,St. Louis Cardinals,1,10,6, 7:16pm, Busch Stadium III,Friday,2016,on grass
29217.0,Houston Astros,0,11,7,July 15, 254,Night Game,Seattle Mariners,0,8,3, 7:10pm, Safeco Field,Friday,2016,on grass
38522.0,San Francisco Giants,1,5,1,July 15, 239,Night Game,San Diego Padres,0,7,4, 7:40pm, Petco Park,Friday,2016,on grass
28076.0,New York Mets,1,9,5,July 15, 310,Night Game,Philadelphia Phillies,0,5,3, 7:07pm, Citizens Bank Park,Friday,2016,on grass
19192.0,Toronto Blue Jays,0,7,7,July 15, 309,Night Game,Oakland Athletics,1,12,8, 7:07pm, Oakland-Alameda County Coliseum,Friday,2016,on grass
47439.0,Boston Red Sox,0,8,5,July 15, 305,Night Game,New York Yankees,0,4,3, 7:08pm, Yankee Stadium III,Friday,2016,on grass
27074.0,Cleveland Indians,0,8,5,July 15, 254,Night Game,Minnesota Twins,1,4,2, 7:11pm, Target Field,Friday,2016,on grass
37447.0,Kansas City Royals,2,5,2,July 15, 257,Night Game,Detroit Tigers,1,8,4, 7:11pm, Comerica Park,Friday,2016,on grass
30680.0,Milwaukee Brewers,1,9,4,July 15, 314,Night Game,Cincinnati Reds,1,9,5, 7:11pm, Great American Ball Park,Friday,2016,on grass
41482.0,Texas Rangers,2,5,0,July 15, 244,Day Game,Chicago Cubs,0,7,6, 1:20pm, Wrigley Field,Friday,2016,on grass
27236.0,Colorado Rockies,0,10,11,July 15, 328,Night Game,Atlanta Braves,2,9,2, 7:35pm, Turner Field,Friday,2016,on grass
30639.0,Los Angeles Dodgers,0,18,13,July 15, 351,Night Game,Arizona Diamondbacks,2,12,7, 6:40pm, Chase Field,Friday,2016,on grass
42031.0,Chicago White Sox,2,5,0,July 15, 239,Night Game,Los Angeles Angels of Anaheim,0,9,7, 7:10pm, Angel Stadium of Anaheim,Friday,2016,on grass
47747.0,Detroit Tigers,0,6,1,July 10, 249,Day Game,Toronto Blue Jays,0,14,6, 1:15pm, Rogers Centre,Sunday,2016,on turf
31978.0,Minnesota Twins,1,18,15,July 10, 313,Day Game,Texas Rangers,3,9,5, 2:08pm, Globe Life Park in Arlington,Sunday,2016,on grass
42075.0,Arizona Diamondbacks,0,1,0,July 10, 254,Night Game,San Francisco Giants,1,11,4, 5:08pm, AT&T Park,Sunday,2016,on grass
37998.0,Chicago Cubs,2,15,6,July 10, 258,Day Game,Pittsburgh Pirates,0,7,5, 1:38pm, PNC Park,Sunday,2016,on grass
35778.0,Washington Nationals,0,6,3,July 10, 241,Day Game,New York Mets,0,5,2, 1:11pm, Citi Field,Sunday,2016,on grass
42066.0,St. Louis Cardinals,0,12,5,July 10, 300,Day Game,Milwaukee Brewers,1,6,1, 1:12pm, Miller Park,Sunday,2016,on grass
22394.0,Cincinnati Reds,1,9,3,July 10, 304,Day Game,Miami Marlins,0,10,7, 1:11pm, Marlins Park,Sunday,2016,on grass
42801.0,San Diego Padres,0,3,1,July 10, 249,Day Game,Los Angeles Dodgers,0,10,3, 1:10pm, Dodger Stadium,Sunday,2016,on grass
27544.0,Seattle Mariners,0,14,8,July 10, 303,Day Game,Kansas City Royals,1,10,5, 1:17pm, Kauffman Stadium,Sunday,2016,on grass
28119.0,Oakland Athletics,3,4,1,July 10, 305,Day Game,Houston Astros,0,8,2, 1:11pm, Minute Maid Park,Sunday,2016,on grass
32113.0,Philadelphia Phillies,1,13,10,July 10, 311,Day Game,Colorado Rockies,0,10,3, 2:13pm, Coors Field,Sunday,2016,on grass
29089.0,New York Yankees,1,13,11,July 10, 335,Day Game,Cleveland Indians,3,11,7, 1:11pm, Progressive Field,Sunday,2016,on grass
29156.0,Atlanta Braves,0,6,2,July 10, 222,Day Game,Chicago White Sox,1,6,0, 1:10pm, U.S. Cellular Field,Sunday,2016,on grass
36669.0,Tampa Bay Rays,0,4,0,July 10, 231,Day Game,Boston Red Sox,0,8,4, 1:36pm, Fenway Park,Sunday,2016,on grass
32963.0,Los Angeles Angels of Anaheim,1,5,2,July 10, 313,Day Game,Baltimore Orioles,1,12,4, 1:38pm, Oriole Park at Camden Yards,Sunday,2016,on grass
47684.0,Detroit Tigers,2,7,3,July 9, 247,Day Game,Toronto Blue Jays,1,6,2, 1:09pm, Rogers Centre,Saturday,2016,on turf
37708.0,Minnesota Twins,1,12,8,July 9, 320,Night Game,Texas Rangers,1,13,6, 9:15pm, Globe Life Park in Arlington,Saturday,2016,on grass
41571.0,Arizona Diamondbacks,0,8,2,July 9, 303,Day Game,San Francisco Giants,1,8,4, 1:05pm, AT&T Park,Saturday,2016,on grass
37796.0,Chicago Cubs,1,14,6,July 9, 331,Night Game,Pittsburgh Pirates,0,9,12, 7:16pm, PNC Park,Saturday,2016,on grass
36953.0,Washington Nationals,1,7,6,July 9, 313,Night Game,New York Mets,0,4,1, 7:17pm, Citi Field,Saturday,2016,on grass
37101.0,St. Louis Cardinals,0,10,8,July 9, 326,Day Game,Milwaukee Brewers,0,4,1, 1:19pm, Miller Park,Saturday,2016,on grass
23653.0,Cincinnati Reds,0,8,2,July 9, 248,Day Game,Miami Marlins,0,8,4, 4:11pm, Marlins Park,Saturday,2016,on grass
48411.0,San Diego Padres,2,3,3,July 9, 245,Day Game,Los Angeles Dodgers,0,9,4, 4:15pm, Dodger Stadium,Saturday,2016,on grass
30659.0,Seattle Mariners,0,8,3,July 9, 253,Day Game,Kansas City Royals,0,12,5, 3:15pm, Kauffman Stadium,Saturday,2016,on grass
35312.0,Oakland Athletics,0,10,3,July 9, 252,Day Game,Houston Astros,0,6,2, 3:11pm, Minute Maid Park,Saturday,2016,on grass
48105.0,Philadelphia Phillies,0,13,3,July 9, 245,Night Game,Colorado Rockies,1,10,8, 6:42pm, Coors Field,Saturday,2016,on grass
32951.0,New York Yankees,0,14,7,July 9, 418,Day Game,Cleveland Indians,2,11,6, 4:10pm, Progressive Field,Saturday,2016,on grass
23888.0,Atlanta Braves,2,8,4,July 9, 248,Day Game,Chicago White Sox,0,11,5, 1:10pm, U.S. Cellular Field,Saturday,2016,on grass
36900.0,Tampa Bay Rays,1,7,1,July 9, 243,Day Game,Boston Red Sox,1,8,4, 4:06pm, Fenway Park,Saturday,2016,on grass
43228.0,Detroit Tigers,0,7,0,July 8, 307,Night Game,Toronto Blue Jays,0,13,6, 7:07pm, Rogers Centre,Friday,2016,on turf
40330.0,Minnesota Twins,1,7,5,July 8, 314,Night Game,Texas Rangers,0,10,6, 7:10pm, Globe Life Park in Arlington,Friday,2016,on grass
41576.0,Arizona Diamondbacks,1,7,2,July 8, 327,Night Game,San Francisco Giants,0,8,6, 7:15pm, AT&T Park,Friday,2016,on grass
35904.0,Chicago Cubs,2,6,4,July 8, 323,Night Game,Pittsburgh Pirates,2,10,8, 7:07pm, PNC Park,Friday,2016,on grass
35030.0,Washington Nationals,0,4,3,July 8, 317,Night Game,New York Mets,1,4,1, 7:47pm, Citi Field,Friday,2016,on grass
28343.0,St. Louis Cardinals,1,8,3,July 8, 305,Night Game,Milwaukee Brewers,2,6,4, 7:10pm, Miller Park,Friday,2016,on grass
22333.0,Cincinnati Reds,0,6,1,July 8, 216,Night Game,Miami Marlins,2,7,3, 7:11pm, Marlins Park,Friday,2016,on grass
43588.0,San Diego Padres,2,14,6,July 8, 345,Night Game,Los Angeles Dodgers,1,14,10, 7:10pm, Dodger Stadium,Friday,2016,on grass
33391.0,Seattle Mariners,0,7,3,July 8, 241,Night Game,Kansas City Royals,1,6,2, 7:15pm, Kauffman Stadium,Friday,2016,on grass
31438.0,Oakland Athletics,0,14,9,July 8, 329,Night Game,Houston Astros,0,12,10, 7:10pm, Minute Maid Park,Friday,2016,on grass
42335.0,Philadelphia Phillies,0,7,5,July 8, 336,Night Game,Colorado Rockies,2,12,3, 6:11pm, Coors Field,Friday,2016,on grass
34045.0,New York Yankees,0,7,2,July 8, 236,Night Game,Cleveland Indians,0,9,10, 7:11pm, Progressive Field,Friday,2016,on grass
26199.0,Atlanta Braves,2,15,11,July 8, 317,Night Game,Chicago White Sox,1,13,8, 7:10pm, U.S. Cellular Field,Friday,2016,on grass
37739.0,Tampa Bay Rays,0,10,5,July 8, 320,Night Game,Boston Red Sox,0,11,6, 7:10pm, Fenway Park,Friday,2016,on grass
44317.0,Los Angeles Angels of Anaheim,2,10,9,July 8, 327,Night Game,Baltimore Orioles,2,9,5, 7:11pm, Oriole Park at Camden Yards,Friday,2016,on grass
46283.0,Detroit Tigers,1,8,4,July 7, 318,Night Game,Toronto Blue Jays,0,12,5, 7:08pm, Rogers Centre,Thursday,2016,on turf
43934.0,Minnesota Twins,0,18,10,July 7, 337,Night Game,Texas Rangers,0,4,1, 7:07pm, Globe Life Park in Arlington,Thursday,2016,on grass
14576.0,Los Angeles Angels of Anaheim,0,8,5,July 7, 301,Day Game,Tampa Bay Rays,1,5,1, 12:10pm, Tropicana Field,Thursday,2016,on turf
42144.0,Pittsburgh Pirates,0,6,1,July 7, 242,Day Game,St. Louis Cardinals,0,6,5, 1:16pm, Busch Stadium III,Thursday,2016,on grass
37569.0,Washington Nationals,0,12,7,July 7, 339,Night Game,New York Mets,1,15,9, 7:10pm, Citi Field,Thursday,2016,on grass
44759.0,San Diego Padres,0,10,6,July 7, 245,Night Game,Los Angeles Dodgers,1,2,0, 7:10pm, Dodger Stadium,Thursday,2016,on grass
31425.0,Seattle Mariners,0,9,3,July 7, 237,Night Game,Kansas City Royals,0,9,4, 7:15pm, Kauffman Stadium,Thursday,2016,on grass
20933.0,Oakland Athletics,0,4,3,July 7, 232,Night Game,Houston Astros,1,3,1, 7:10pm, Minute Maid Park,Thursday,2016,on grass
35250.0,Philadelphia Phillies,0,9,2,July 7, 253,Night Game,Colorado Rockies,0,14,11, 6:40pm, Coors Field,Thursday,2016,on grass
23848.0,New York Yankees,0,11,5,July 7, 300,Night Game,Cleveland Indians,0,7,4, 7:10pm, Progressive Field,Thursday,2016,on grass
41480.0,Atlanta Braves,0,6,4,July 7, 354,Night Game,Chicago Cubs,0,8,3, 8:40pm, Wrigley Field,Thursday,2016,on grass
26330.0,Milwaukee Brewers,0,8,4,July 6, 247,Day Game,Washington Nationals,1,10,7, 4:06pm, Nationals Park,Wednesday,2016,on grass
39971.0,Kansas City Royals,0,4,2,July 6, 216,Night Game,Toronto Blue Jays,0,8,4, 7:08pm, Rogers Centre,Wednesday,2016,on turf
11267.0,Los Angeles Angels of Anaheim,0,9,7,July 6, 318,Night Game,Tampa Bay Rays,3,9,2, 7:11pm, Tropicana Field,Wednesday,2016,on turf
42693.0,Pittsburgh Pirates,0,9,7,July 6, 321,Night Game,St. Louis Cardinals,1,12,5, 7:15pm, Busch Stadium III,Wednesday,2016,on grass
42076.0,Colorado Rockies,0,5,1,July 6, 231,Night Game,San Francisco Giants,0,9,5, 7:16pm, AT&T Park,Wednesday,2016,on grass
19211.0,Atlanta Braves,0,7,3,July 6, 254,Day Game,Philadelphia Phillies,2,9,4, 1:07pm, Citizens Bank Park,Wednesday,2016,on grass
26191.0,Miami Marlins,1,7,2,July 6, 240,Day Game,New York Mets,0,6,4, 1:10pm, Citi Field,Wednesday,2016,on grass
41753.0,Colorado Rockies,1,13,7,July 5, 334,Night Game,San Francisco Giants,0,6,3, 7:16pm, AT&T Park,Tuesday,2016,on grass
18426.0,Atlanta Braves,1,6,1,July 5, 208,Night Game,Philadelphia Phillies,0,8,5, 7:07pm, Citizens Bank Park,Tuesday,2016,on grass
29477.0,Miami Marlins,0,9,5,July 5, 233,Night Game,New York Mets,0,4,2, 7:11pm, Citi Field,Tuesday,2016,on grass
16938.0,Oakland Athletics,0,8,4,July 5, 308,Night Game,Minnesota Twins,1,12,11, 9:52pm, Target Field,Tuesday,2016,on grass
45373.0,Baltimore Orioles,0,9,4,July 5, 317,Night Game,Los Angeles Dodgers,1,6,1, 7:10pm, Dodger Stadium,Tuesday,2016,on grass
21553.0,Seattle Mariners,1,7,2,July 5, 234,Night Game,Houston Astros,1,7,5, 7:11pm, Minute Maid Park,Tuesday,2016,on grass
19448.0,Detroit Tigers,0,4,1,July 5, 305,Night Game,Cleveland Indians,0,13,12, 7:10pm, Progressive Field,Tuesday,2016,on grass
41310.0,Cincinnati Reds,0,10,9,July 5, 308,Day Game,Chicago Cubs,2,7,5, 1:21pm, Wrigley Field,Tuesday,2016,on grass
20773.0,New York Yankees,0,20,9,July 5, 307,Night Game,Chicago White Sox,2,6,0, 7:10pm, U.S. Cellular Field,Tuesday,2016,on grass
35964.0,Texas Rangers,0,11,7,July 5, 321,Night Game,Boston Red Sox,0,11,2, 7:10pm, Fenway Park,Tuesday,2016,on grass
14110.0,San Diego Padres,0,12,5,July 5, 252,Night Game,Arizona Diamondbacks,0,10,7, 6:40pm, Chase Field,Tuesday,2016,on grass
29174.0,Milwaukee Brewers,1,5,1,July 4, 301,Day Game,Washington Nationals,1,2,0, 11:05am, Nationals Park,Monday,2016,on grass
36438.0,Kansas City Royals,0,4,2,July 4, 210,Night Game,Toronto Blue Jays,0,6,6, 7:08pm, Rogers Centre,Monday,2016,on turf
14532.0,Los Angeles Angels of Anaheim,0,8,2,July 4, 312,Day Game,Tampa Bay Rays,1,7,4, 1:11pm, Tropicana Field,Monday,2016,on turf
41850.0,Pittsburgh Pirates,0,11,4,July 4, 254,Day Game,St. Louis Cardinals,1,10,2, 2:41pm, Busch Stadium III,Monday,2016,on grass
41874.0,Colorado Rockies,1,6,1,July 4, 256,Day Game,San Francisco Giants,0,5,3, 1:06pm, AT&T Park,Monday,2016,on grass
19064.0,Atlanta Braves,1,6,2,July 4, 227,Day Game,Philadelphia Phillies,1,12,8, 4:08pm, Citizens Bank Park,Monday,2016,on grass
30424.0,Miami Marlins,0,17,6,July 4, 338,Day Game,New York Mets,2,13,8, 4:12pm, Citi Field,Monday,2016,on grass
23100.0,Oakland Athletics,0,7,3,July 4, 250,Day Game,Minnesota Twins,1,4,1, 1:10pm, Target Field,Monday,2016,on grass
47378.0,Baltimore Orioles,0,8,5,July 4, 312,Night Game,Los Angeles Dodgers,0,9,7, 6:10pm, Dodger Stadium,Monday,2016,on grass
29844.0,Seattle Mariners,0,5,1,July 4, 226,Day Game,Houston Astros,0,8,2, 1:12pm, Minute Maid Park,Monday,2016,on grass
34163.0,Detroit Tigers,0,9,3,July 4, 320,Night Game,Cleveland Indians,0,8,5, 9:31pm, Progressive Field,Monday,2016,on grass
41293.0,Cincinnati Reds,2,9,4,July 4, 301,Day Game,Chicago Cubs,1,12,10, 1:22pm, Wrigley Field,Monday,2016,on grass
30955.0,New York Yankees,3,8,2,July 4, 306,Day Game,Chicago White Sox,4,13,8, 1:11pm, U.S. Cellular Field,Monday,2016,on grass
36253.0,Texas Rangers,0,16,5,July 4, 340,Day Game,Boston Red Sox,2,21,12, 1:37pm, Fenway Park,Monday,2016,on grass
39203.0,San Diego Padres,1,9,8,July 4, 325,Night Game,Arizona Diamondbacks,0,11,4, 6:10pm, Chase Field,Monday,2016,on grass
37328.0,Cincinnati Reds,0,3,1,July 3, 308,Day Game,Washington Nationals,0,15,12, 1:36pm, Nationals Park,Sunday,2016,on grass
45962.0,Cleveland Indians,2,5,1,July 3, 310,Day Game,Toronto Blue Jays,0,18,17, 1:08pm, Rogers Centre,Sunday,2016,on turf
13126.0,Detroit Tigers,0,8,5,July 3, 311,Day Game,Tampa Bay Rays,0,6,1, 1:10pm, Tropicana Field,Sunday,2016,on turf
41148.0,Milwaukee Brewers,1,16,8,July 3, 348,Day Game,St. Louis Cardinals,0,11,9, 2:35pm, Busch Stadium III,Sunday,2016,on grass
31405.0,Baltimore Orioles,1,12,4,July 3, 253,Day Game,Seattle Mariners,1,10,9, 1:10pm, Safeco Field,Sunday,2016,on grass
42131.0,New York Yankees,0,10,6,July 3, 312,Day Game,San Diego Padres,1,8,3, 1:41pm, Petco Park,Sunday,2016,on grass
20473.0,Kansas City Royals,0,7,2,July 3, 242,Day Game,Philadelphia Phillies,0,11,7, 1:39pm, Citizens Bank Park,Sunday,2016,on grass
21831.0,Pittsburgh Pirates,0,11,6,July 3, 335,Day Game,Oakland Athletics,0,10,3, 1:07pm, Oakland-Alameda County Coliseum,Sunday,2016,on grass
36137.0,Chicago Cubs,0,11,3,July 3, 317,Day Game,New York Mets,1,22,14, 1:12pm, Citi Field,Sunday,2016,on grass
26942.0,Texas Rangers,1,8,4,July 3, 304,Day Game,Minnesota Twins,1,11,5, 1:12pm, Target Field,Sunday,2016,on grass
41836.0,Colorado Rockies,0,4,1,July 3, 252,Day Game,Los Angeles Dodgers,0,7,4, 1:10pm, Dodger Stadium,Sunday,2016,on grass
30379.0,Chicago White Sox,0,9,4,July 3, 258,Day Game,Houston Astros,0,3,1, 1:10pm, Minute Maid Park,Sunday,2016,on grass
36801.0,Los Angeles Angels of Anaheim,1,10,5,July 3, 352,Day Game,Boston Red Sox,0,16,10, 1:35pm, Fenway Park,Sunday,2016,on grass
12582.0,Miami Marlins,1,13,5,July 3, 259,Night Game,Atlanta Braves,0,5,2, 8:10pm, Fort Bragg Park,Sunday,2016,on grass
